order_id,order_date,product_id,quantity,warehouse_id,customer_region,category,price,cost,city,capacity,shipment_id,supplier_id,ship_date,expected_delivery_date,delivery_date,delay,supplier_name,country,lead_time_days,revenue
520,2023-04-11,294,1,2,DE-West,Automotive,339,170,Hamburg,11949,520,2,2023-04-14,2023-04-18,2023-04-20,2,Supplier_2,Germany,10,339
521,2023-02-13,7,2,2,DE-North,Electronics,221,95,Hamburg,11949,521,18,2023-02-17,2023-02-24,2023-02-24,0,Supplier_18,Germany,7,442
522,2023-11-01,78,16,4,DE-South,Industrial,196,209,Hamburg,6906,522,2,2023-11-05,2023-11-11,2023-11-12,1,Supplier_2,Germany,10,3136
523,2023-01-17,65,14,3,DE-West,Home,161,94,Munich,11882,523,26,2023-01-21,2023-01-26,2023-01-30,4,Supplier_26,Poland,12,2254
524,2023-11-26,102,5,7,DE-West,Automotive,433,118,Berlin,13152,524,12,2023-11-28,2023-11-30,2023-11-28,-2,Supplier_12,Netherlands,9,2165
525,2023-02-26,300,14,7,DE-North,Industrial,286,214,Berlin,13152,525,5,2023-03-01,2023-03-06,2023-03-09,3,Supplier_5,Germany,9,4004
526,2023-11-07,287,17,7,DE-North,Electronics,442,224,Berlin,13152,526,26,2023-11-11,2023-11-20,2023-11-21,1,Supplier_26,Poland,12,7514
527,2023-10-30,171,12,1,DE-North,Industrial,237,222,Hamburg,12673,527,4,2023-11-01,2023-11-03,2023-11-03,0,Supplier_4,Poland,7,2844
528,2023-01-12,77,12,2,DE-South,Industrial,148,170,Hamburg,11949,528,16,2023-01-13,2023-01-22,2023-01-25,3,Supplier_16,Germany,5,1776
529,2023-11-14,48,3,8,DE-North,Home,473,187,Munich,10750,529,14,2023-11-18,2023-11-25,2023-11-24,-1,Supplier_14,Germany,4,1419
530,2023-03-21,255,2,1,DE-North,Electronics,54,278,Hamburg,12673,530,2,2023-03-25,2023-03-29,2023-03-27,-2,Supplier_2,Germany,10,108
531,2023-08-04,82,15,2,DE-North,Industrial,453,202,Hamburg,11949,531,21,2023-08-07,2023-08-11,2023-08-15,4,Supplier_21,Netherlands,8,6795
532,2023-12-05,209,11,5,DE-West,Automotive,404,272,Hamburg,8086,532,7,2023-12-09,2023-12-11,2023-12-13,2,Supplier_7,Czechia,14,4444
533,2023-09-21,209,10,7,DE-South,Automotive,404,272,Berlin,13152,533,21,2023-09-22,2023-09-24,2023-09-28,4,Supplier_21,Netherlands,8,4040
534,2023-05-29,84,18,5,DE-North,Industrial,103,298,Hamburg,8086,534,11,2023-06-02,2023-06-04,2023-06-03,-1,Supplier_11,Poland,2,1854
535,2023-03-22,10,2,1,DE-West,Automotive,247,105,Hamburg,12673,535,24,2023-03-26,2023-03-28,2023-04-01,4,Supplier_24,Poland,14,494
536,2023-08-03,29,7,7,DE-South,Industrial,146,242,Berlin,13152,536,12,2023-08-06,2023-08-09,2023-08-12,3,Supplier_12,Netherlands,9,1022
537,2023-07-17,116,7,7,DE-North,Industrial,353,182,Berlin,13152,537,22,2023-07-21,2023-07-27,2023-07-28,1,Supplier_22,Poland,9,2471
538,2023-07-19,269,7,4,DE-West,Home,419,271,Hamburg,6906,538,29,2023-07-20,2023-07-26,2023-07-24,-2,Supplier_29,Czechia,8,2933
539,2023-01-25,47,14,4,DE-South,Industrial,466,84,Hamburg,6906,539,25,2023-01-27,2023-01-31,2023-02-02,2,Supplier_25,Germany,11,6524
540,2023-03-30,91,2,2,DE-North,Industrial,469,38,Hamburg,11949,540,26,2023-04-02,2023-04-05,2023-04-03,-2,Supplier_26,Poland,12,938
541,2023-09-25,53,2,8,DE-North,Home,178,272,Munich,10750,541,5,2023-09-27,2023-09-29,2023-09-30,1,Supplier_5,Germany,9,356
542,2023-05-23,218,15,8,DE-West,Electronics,222,84,Munich,10750,542,24,2023-05-24,2023-05-27,2023-05-27,0,Supplier_24,Poland,14,3330
543,2023-02-28,77,11,6,DE-North,Industrial,148,170,Frankfurt,18503,543,16,2023-03-04,2023-03-06,2023-03-07,1,Supplier_16,Germany,5,1628
544,2023-12-31,204,10,5,DE-West,Electronics,225,231,Hamburg,8086,544,30,2024-01-02,2024-01-09,2024-01-09,0,Supplier_30,Germany,4,2250
545,2023-01-26,44,3,5,DE-West,Industrial,401,198,Hamburg,8086,545,22,2023-01-29,2023-02-04,2023-02-06,2,Supplier_22,Poland,9,1203
546,2023-02-16,156,17,1,DE-West,Automotive,269,77,Hamburg,12673,546,7,2023-02-18,2023-02-20,2023-02-21,1,Supplier_7,Czechia,14,4573
547,2023-10-15,2,9,7,DE-South,Industrial,434,208,Berlin,13152,547,28,2023-10-19,2023-10-26,2023-10-27,1,Supplier_28,Germany,4,3906
548,2023-09-23,57,15,6,DE-West,Industrial,200,109,Frankfurt,18503,548,8,2023-09-25,2023-10-01,2023-10-05,4,Supplier_8,Czechia,2,3000
549,2023-01-16,290,14,1,DE-South,Industrial,107,62,Hamburg,12673,549,4,2023-01-17,2023-01-19,2023-01-20,1,Supplier_4,Poland,7,1498
550,2023-07-18,58,19,4,DE-North,Electronics,464,283,Hamburg,6906,550,4,2023-07-22,2023-07-29,2023-07-30,1,Supplier_4,Poland,7,8816
551,2023-10-09,254,17,4,DE-South,Electronics,157,137,Hamburg,6906,551,27,2023-10-13,2023-10-21,2023-10-21,0,Supplier_27,Poland,9,2669
552,2023-03-27,180,17,8,DE-West,Home,67,33,Munich,10750,552,6,2023-03-31,2023-04-09,2023-04-09,0,Supplier_6,Poland,12,1139
553,2023-09-07,157,16,6,DE-North,Home,207,167,Frankfurt,18503,553,2,2023-09-08,2023-09-12,2023-09-11,-1,Supplier_2,Germany,10,3312
554,2023-09-27,35,8,6,DE-West,Automotive,308,35,Frankfurt,18503,554,9,2023-09-30,2023-10-06,2023-10-10,4,Supplier_9,Germany,11,2464
555,2023-12-01,75,7,4,DE-West,Electronics,58,115,Hamburg,6906,555,28,2023-12-02,2023-12-09,2023-12-11,2,Supplier_28,Germany,4,406
556,2023-04-27,289,12,3,DE-North,Electronics,178,254,Munich,11882,556,8,2023-05-01,2023-05-05,2023-05-07,2,Supplier_8,Czechia,2,2136
557,2023-01-07,75,1,7,DE-West,Electronics,58,115,Berlin,13152,557,18,2023-01-11,2023-01-14,2023-01-14,0,Supplier_18,Germany,7,58
558,2023-05-17,78,12,5,DE-South,Industrial,196,209,Hamburg,8086,558,28,2023-05-19,2023-05-27,2023-05-26,-1,Supplier_28,Germany,4,2352
559,2023-06-25,255,6,5,DE-North,Electronics,54,278,Hamburg,8086,559,12,2023-06-26,2023-07-05,2023-07-04,-1,Supplier_12,Netherlands,9,324
560,2023-11-24,265,16,1,DE-North,Home,473,85,Hamburg,12673,560,16,2023-11-27,2023-11-29,2023-11-30,1,Supplier_16,Germany,5,7568
561,2023-11-11,67,18,5,DE-North,Industrial,418,296,Hamburg,8086,561,30,2023-11-15,2023-11-18,2023-11-17,-1,Supplier_30,Germany,4,7524
562,2023-08-03,221,19,1,DE-West,Home,313,258,Hamburg,12673,562,1,2023-08-04,2023-08-06,2023-08-08,2,Supplier_1,Czechia,11,5947
563,2023-03-23,164,3,6,DE-West,Industrial,86,63,Frankfurt,18503,563,26,2023-03-27,2023-04-02,2023-03-31,-2,Supplier_26,Poland,12,258
564,2023-08-11,220,3,6,DE-North,Home,370,243,Frankfurt,18503,564,20,2023-08-14,2023-08-23,2023-08-23,0,Supplier_20,Germany,13,1110
565,2023-04-13,172,5,3,DE-South,Electronics,165,271,Munich,11882,565,30,2023-04-16,2023-04-25,2023-04-29,4,Supplier_30,Germany,4,825
566,2023-09-30,254,3,7,DE-West,Electronics,157,137,Berlin,13152,566,27,2023-10-02,2023-10-04,2023-10-05,1,Supplier_27,Poland,9,471
567,2023-01-14,210,19,6,DE-West,Electronics,355,101,Frankfurt,18503,567,4,2023-01-16,2023-01-23,2023-01-27,4,Supplier_4,Poland,7,6745
568,2023-06-08,188,5,7,DE-West,Home,329,291,Berlin,13152,568,14,2023-06-10,2023-06-15,2023-06-14,-1,Supplier_14,Germany,4,1645
569,2023-06-01,191,14,4,DE-South,Home,480,141,Hamburg,6906,569,18,2023-06-04,2023-06-09,2023-06-13,4,Supplier_18,Germany,7,6720
570,2023-04-18,215,16,3,DE-West,Home,440,270,Munich,11882,570,5,2023-04-19,2023-04-24,2023-04-24,0,Supplier_5,Germany,9,7040
571,2023-07-07,86,1,4,DE-West,Home,210,292,Hamburg,6906,571,28,2023-07-08,2023-07-12,2023-07-16,4,Supplier_28,Germany,4,210
572,2023-10-28,106,17,4,DE-South,Automotive,359,163,Hamburg,6906,572,3,2023-10-31,2023-11-05,2023-11-05,0,Supplier_3,Netherlands,10,6103
573,2023-04-08,296,11,1,DE-South,Industrial,175,114,Hamburg,12673,573,19,2023-04-11,2023-04-13,2023-04-13,0,Supplier_19,Germany,11,1925
574,2023-05-11,19,9,7,DE-West,Industrial,304,58,Berlin,13152,574,12,2023-05-12,2023-05-15,2023-05-17,2,Supplier_12,Netherlands,9,2736
575,2023-10-20,47,4,4,DE-North,Industrial,466,84,Hamburg,6906,575,26,2023-10-24,2023-10-28,2023-10-29,1,Supplier_26,Poland,12,1864
576,2023-06-20,65,2,7,DE-North,Home,161,94,Berlin,13152,576,28,2023-06-21,2023-06-30,2023-06-28,-2,Supplier_28,Germany,4,322
577,2023-07-02,146,9,3,DE-South,Home,497,110,Munich,11882,577,19,2023-07-05,2023-07-11,2023-07-12,1,Supplier_19,Germany,11,4473
578,2023-12-30,286,5,2,DE-West,Home,176,72,Hamburg,11949,578,20,2023-12-31,2024-01-08,2024-01-11,3,Supplier_20,Germany,13,880
579,2023-02-08,66,4,6,DE-South,Automotive,109,236,Frankfurt,18503,579,11,2023-02-09,2023-02-13,2023-02-12,-1,Supplier_11,Poland,2,436
580,2023-01-15,5,5,1,DE-South,Home,179,297,Hamburg,12673,580,21,2023-01-18,2023-01-25,2023-01-28,3,Supplier_21,Netherlands,8,895
581,2023-01-04,93,18,7,DE-North,Automotive,153,119,Berlin,13152,581,20,2023-01-08,2023-01-17,2023-01-18,1,Supplier_20,Germany,13,2754
582,2023-12-15,94,13,6,DE-South,Automotive,389,252,Frankfurt,18503,582,9,2023-12-18,2023-12-25,2023-12-27,2,Supplier_9,Germany,11,5057
583,2023-07-29,106,5,4,DE-South,Automotive,359,163,Hamburg,6906,583,20,2023-07-31,2023-08-03,2023-08-01,-2,Supplier_20,Germany,13,1795
584,2023-06-10,133,19,4,DE-West,Electronics,279,213,Hamburg,6906,584,27,2023-06-12,2023-06-20,2023-06-24,4,Supplier_27,Poland,9,5301
585,2023-01-16,79,3,5,DE-West,Home,353,243,Hamburg,8086,585,23,2023-01-17,2023-01-22,2023-01-23,1,Supplier_23,Poland,3,1059
586,2023-04-18,212,18,8,DE-South,Home,457,216,Munich,10750,586,26,2023-04-21,2023-04-29,2023-04-28,-1,Supplier_26,Poland,12,8226
587,2023-11-07,8,6,7,DE-South,Electronics,267,173,Berlin,13152,587,27,2023-11-11,2023-11-14,2023-11-15,1,Supplier_27,Poland,9,1602
588,2023-08-15,159,6,8,DE-West,Electronics,422,209,Munich,10750,588,5,2023-08-16,2023-08-20,2023-08-24,4,Supplier_5,Germany,9,2532
589,2023-06-19,268,5,1,DE-North,Industrial,318,211,Hamburg,12673,589,10,2023-06-22,2023-06-26,2023-06-28,2,Supplier_10,Germany,5,1590
590,2023-02-03,149,1,1,DE-West,Electronics,196,58,Hamburg,12673,590,9,2023-02-04,2023-02-08,2023-02-12,4,Supplier_9,Germany,11,196
591,2023-09-08,91,8,8,DE-West,Industrial,469,38,Munich,10750,591,25,2023-09-09,2023-09-12,2023-09-16,4,Supplier_25,Germany,11,3752
592,2023-09-04,236,1,3,DE-West,Industrial,112,184,Munich,11882,592,13,2023-09-07,2023-09-09,2023-09-13,4,Supplier_13,Poland,2,112
593,2023-09-26,289,6,2,DE-West,Electronics,178,254,Hamburg,11949,593,29,2023-09-30,2023-10-02,2023-10-02,0,Supplier_29,Czechia,8,1068
594,2023-05-21,168,14,3,DE-West,Home,230,168,Munich,11882,594,29,2023-05-25,2023-06-01,2023-06-03,2,Supplier_29,Czechia,8,3220
595,2023-10-01,193,11,3,DE-North,Electronics,200,109,Munich,11882,595,8,2023-10-03,2023-10-08,2023-10-10,2,Supplier_8,Czechia,2,2200
596,2023-04-06,187,2,3,DE-West,Automotive,223,243,Munich,11882,596,22,2023-04-10,2023-04-18,2023-04-20,2,Supplier_22,Poland,9,446
597,2023-08-15,271,4,8,DE-West,Automotive,155,117,Munich,10750,597,13,2023-08-17,2023-08-24,2023-08-22,-2,Supplier_13,Poland,2,620
598,2023-02-08,114,13,2,DE-North,Automotive,447,141,Hamburg,11949,598,28,2023-02-11,2023-02-17,2023-02-20,3,Supplier_28,Germany,4,5811
599,2023-10-29,11,7,3,DE-South,Home,465,204,Munich,11882,599,27,2023-10-30,2023-11-02,2023-11-03,1,Supplier_27,Poland,9,3255
600,2023-01-29,55,6,6,DE-North,Home,490,54,Frankfurt,18503,600,22,2023-01-30,2023-02-01,2023-01-31,-1,Supplier_22,Poland,9,2940
601,2023-11-14,258,3,1,DE-West,Automotive,311,255,Hamburg,12673,601,28,2023-11-18,2023-11-23,2023-11-23,0,Supplier_28,Germany,4,933
602,2023-09-02,65,9,2,DE-South,Home,161,94,Hamburg,11949,602,18,2023-09-03,2023-09-09,2023-09-13,4,Supplier_18,Germany,7,1449
603,2023-08-24,172,14,4,DE-North,Electronics,165,271,Hamburg,6906,603,23,2023-08-27,2023-09-01,2023-09-05,4,Supplier_23,Poland,3,2310
604,2023-07-04,272,11,5,DE-South,Industrial,207,268,Hamburg,8086,604,9,2023-07-08,2023-07-17,2023-07-17,0,Supplier_9,Germany,11,2277
605,2023-09-29,150,5,5,DE-North,Industrial,53,145,Hamburg,8086,605,9,2023-10-03,2023-10-08,2023-10-11,3,Supplier_9,Germany,11,265
606,2023-08-24,146,14,7,DE-North,Home,497,110,Berlin,13152,606,2,2023-08-26,2023-09-02,2023-08-31,-2,Supplier_2,Germany,10,6958
607,2023-08-27,209,19,6,DE-South,Automotive,404,272,Frankfurt,18503,607,25,2023-08-30,2023-09-06,2023-09-10,4,Supplier_25,Germany,11,7676
608,2023-09-23,286,8,1,DE-South,Home,176,72,Hamburg,12673,608,7,2023-09-25,2023-10-04,2023-10-03,-1,Supplier_7,Czechia,14,1408
609,2023-12-25,10,7,5,DE-South,Automotive,247,105,Hamburg,8086,609,5,2023-12-29,2024-01-04,2024-01-07,3,Supplier_5,Germany,9,1729
610,2023-12-06,227,7,6,DE-South,Electronics,403,117,Frankfurt,18503,610,21,2023-12-08,2023-12-16,2023-12-16,0,Supplier_21,Netherlands,8,2821
611,2023-03-06,186,3,6,DE-West,Electronics,409,31,Frankfurt,18503,611,6,2023-03-09,2023-03-13,2023-03-17,4,Supplier_6,Poland,12,1227
612,2023-06-26,62,3,5,DE-North,Home,301,124,Hamburg,8086,612,13,2023-06-28,2023-06-30,2023-06-29,-1,Supplier_13,Poland,2,903
613,2023-01-03,85,18,5,DE-West,Home,169,236,Hamburg,8086,613,24,2023-01-07,2023-01-15,2023-01-14,-1,Supplier_24,Poland,14,3042
614,2023-05-22,134,13,6,DE-North,Electronics,414,24,Frankfurt,18503,614,18,2023-05-24,2023-05-26,2023-05-27,1,Supplier_18,Germany,7,5382
615,2023-06-07,297,1,8,DE-West,Automotive,167,27,Munich,10750,615,3,2023-06-11,2023-06-17,2023-06-21,4,Supplier_3,Netherlands,10,167
616,2023-11-20,171,5,6,DE-West,Industrial,237,222,Frankfurt,18503,616,10,2023-11-24,2023-12-03,2023-12-01,-2,Supplier_10,Germany,5,1185
617,2023-05-26,213,4,4,DE-North,Electronics,62,29,Hamburg,6906,617,23,2023-05-28,2023-05-30,2023-06-01,2,Supplier_23,Poland,3,248
618,2023-10-20,18,16,5,DE-West,Industrial,450,237,Hamburg,8086,618,3,2023-10-21,2023-10-24,2023-10-28,4,Supplier_3,Netherlands,10,7200
619,2023-06-02,60,15,3,DE-South,Electronics,148,109,Munich,11882,619,1,2023-06-05,2023-06-08,2023-06-12,4,Supplier_1,Czechia,11,2220
620,2023-07-12,88,18,6,DE-South,Electronics,165,103,Frankfurt,18503,620,6,2023-07-16,2023-07-19,2023-07-21,2,Supplier_6,Poland,12,2970
621,2023-03-14,27,17,1,DE-West,Automotive,289,119,Hamburg,12673,621,23,2023-03-15,2023-03-21,2023-03-24,3,Supplier_23,Poland,3,4913
622,2023-11-01,68,14,1,DE-West,Electronics,51,268,Hamburg,12673,622,16,2023-11-04,2023-11-11,2023-11-11,0,Supplier_16,Germany,5,714
623,2023-12-10,278,14,7,DE-North,Automotive,141,100,Berlin,13152,623,25,2023-12-11,2023-12-16,2023-12-16,0,Supplier_25,Germany,11,1974
624,2023-05-20,40,19,6,DE-North,Home,452,171,Frankfurt,18503,624,17,2023-05-22,2023-05-27,2023-05-25,-2,Supplier_17,Poland,9,8588
625,2023-07-06,109,6,1,DE-West,Automotive,494,128,Hamburg,12673,625,27,2023-07-10,2023-07-14,2023-07-15,1,Supplier_27,Poland,9,2964
626,2023-10-20,74,13,4,DE-North,Automotive,209,55,Hamburg,6906,626,16,2023-10-21,2023-10-25,2023-10-25,0,Supplier_16,Germany,5,2717
627,2023-03-02,66,18,7,DE-South,Automotive,109,236,Berlin,13152,627,25,2023-03-03,2023-03-12,2023-03-15,3,Supplier_25,Germany,11,1962
628,2023-07-17,168,15,4,DE-South,Home,230,168,Hamburg,6906,628,10,2023-07-20,2023-07-23,2023-07-26,3,Supplier_10,Germany,5,3450
629,2023-10-22,262,7,6,DE-South,Automotive,96,274,Frankfurt,18503,629,7,2023-10-25,2023-11-03,2023-11-07,4,Supplier_7,Czechia,14,672
630,2023-11-15,274,19,8,DE-North,Industrial,194,49,Munich,10750,630,8,2023-11-19,2023-11-22,2023-11-25,3,Supplier_8,Czechia,2,3686
631,2023-10-29,237,17,7,DE-North,Automotive,239,221,Berlin,13152,631,3,2023-10-30,2023-11-05,2023-11-08,3,Supplier_3,Netherlands,10,4063
632,2023-12-10,215,9,5,DE-North,Home,440,270,Hamburg,8086,632,5,2023-12-14,2023-12-17,2023-12-20,3,Supplier_5,Germany,9,3960
633,2023-01-11,286,11,3,DE-North,Home,176,72,Munich,11882,633,19,2023-01-14,2023-01-17,2023-01-21,4,Supplier_19,Germany,11,1936
634,2023-03-03,149,5,5,DE-West,Electronics,196,58,Hamburg,8086,634,7,2023-03-07,2023-03-10,2023-03-10,0,Supplier_7,Czechia,14,980
635,2023-11-29,107,2,1,DE-West,Automotive,212,76,Hamburg,12673,635,18,2023-12-01,2023-12-03,2023-12-07,4,Supplier_18,Germany,7,424
636,2023-08-14,141,15,8,DE-West,Industrial,326,89,Munich,10750,636,22,2023-08-18,2023-08-23,2023-08-22,-1,Supplier_22,Poland,9,4890
637,2023-06-02,76,12,7,DE-West,Automotive,282,171,Berlin,13152,637,26,2023-06-04,2023-06-12,2023-06-10,-2,Supplier_26,Poland,12,3384
638,2023-07-18,9,10,3,DE-South,Home,209,163,Munich,11882,638,18,2023-07-22,2023-07-24,2023-07-26,2,Supplier_18,Germany,7,2090
639,2023-02-21,196,10,1,DE-North,Automotive,204,197,Hamburg,12673,639,25,2023-02-25,2023-03-04,2023-03-02,-2,Supplier_25,Germany,11,2040
640,2023-09-17,295,11,3,DE-South,Automotive,145,202,Munich,11882,640,6,2023-09-19,2023-09-22,2023-09-25,3,Supplier_6,Poland,12,1595
641,2023-02-28,280,10,6,DE-North,Automotive,488,157,Frankfurt,18503,641,5,2023-03-03,2023-03-11,2023-03-13,2,Supplier_5,Germany,9,4880
642,2023-03-13,118,7,2,DE-West,Automotive,433,240,Hamburg,11949,642,6,2023-03-17,2023-03-20,2023-03-24,4,Supplier_6,Poland,12,3031
643,2023-05-28,290,14,8,DE-South,Industrial,107,62,Munich,10750,643,29,2023-05-31,2023-06-09,2023-06-08,-1,Supplier_29,Czechia,8,1498
644,2023-12-15,61,13,4,DE-North,Home,312,134,Hamburg,6906,644,28,2023-12-16,2023-12-18,2023-12-19,1,Supplier_28,Germany,4,4056
645,2023-03-04,51,5,7,DE-West,Home,387,31,Berlin,13152,645,6,2023-03-07,2023-03-09,2023-03-11,2,Supplier_6,Poland,12,1935
646,2023-11-06,52,19,4,DE-North,Automotive,409,114,Hamburg,6906,646,22,2023-11-07,2023-11-13,2023-11-12,-1,Supplier_22,Poland,9,7771
647,2023-08-31,122,10,7,DE-North,Electronics,450,95,Berlin,13152,647,26,2023-09-03,2023-09-09,2023-09-10,1,Supplier_26,Poland,12,4500
648,2023-11-26,167,8,8,DE-West,Industrial,351,192,Munich,10750,648,22,2023-11-29,2023-12-08,2023-12-07,-1,Supplier_22,Poland,9,2808
649,2023-04-17,8,18,6,DE-South,Electronics,267,173,Frankfurt,18503,649,25,2023-04-18,2023-04-27,2023-04-28,1,Supplier_25,Germany,11,4806
650,2023-08-14,45,1,1,DE-North,Industrial,248,120,Hamburg,12673,650,23,2023-08-16,2023-08-19,2023-08-19,0,Supplier_23,Poland,3,248
651,2023-11-09,245,5,1,DE-West,Home,219,224,Hamburg,12673,651,11,2023-11-12,2023-11-14,2023-11-17,3,Supplier_11,Poland,2,1095
652,2023-08-06,284,11,2,DE-North,Home,367,53,Hamburg,11949,652,17,2023-08-07,2023-08-14,2023-08-18,4,Supplier_17,Poland,9,4037
653,2023-08-29,107,11,5,DE-North,Automotive,212,76,Hamburg,8086,653,26,2023-09-01,2023-09-07,2023-09-11,4,Supplier_26,Poland,12,2332
654,2023-09-16,27,16,7,DE-North,Automotive,289,119,Berlin,13152,654,9,2023-09-19,2023-09-28,2023-09-29,1,Supplier_9,Germany,11,4624
655,2023-09-19,193,10,3,DE-South,Electronics,200,109,Munich,11882,655,22,2023-09-22,2023-09-30,2023-10-02,2,Supplier_22,Poland,9,2000
656,2023-01-05,62,15,6,DE-South,Home,301,124,Frankfurt,18503,656,16,2023-01-08,2023-01-12,2023-01-13,1,Supplier_16,Germany,5,4515
657,2023-09-18,62,7,2,DE-South,Home,301,124,Hamburg,11949,657,10,2023-09-22,2023-09-24,2023-09-22,-2,Supplier_10,Germany,5,2107
658,2023-02-23,282,15,6,DE-South,Industrial,278,292,Frankfurt,18503,658,15,2023-02-26,2023-03-03,2023-03-04,1,Supplier_15,Poland,14,4170
659,2023-02-16,121,16,2,DE-West,Industrial,244,258,Hamburg,11949,659,8,2023-02-17,2023-02-25,2023-02-24,-1,Supplier_8,Czechia,2,3904
660,2023-08-03,280,6,1,DE-South,Automotive,488,157,Hamburg,12673,660,14,2023-08-06,2023-08-10,2023-08-12,2,Supplier_14,Germany,4,2928
661,2023-06-26,39,11,1,DE-North,Electronics,469,179,Hamburg,12673,661,16,2023-06-27,2023-07-01,2023-07-04,3,Supplier_16,Germany,5,5159
662,2023-01-09,277,17,5,DE-West,Electronics,324,70,Hamburg,8086,662,19,2023-01-10,2023-01-19,2023-01-19,0,Supplier_19,Germany,11,5508
663,2023-04-09,94,15,7,DE-North,Automotive,389,252,Berlin,13152,663,3,2023-04-11,2023-04-19,2023-04-22,3,Supplier_3,Netherlands,10,5835
664,2023-01-20,115,16,8,DE-South,Home,326,152,Munich,10750,664,13,2023-01-21,2023-01-28,2023-02-01,4,Supplier_13,Poland,2,5216
665,2023-08-29,176,2,7,DE-North,Automotive,210,166,Berlin,13152,665,30,2023-08-30,2023-09-01,2023-09-01,0,Supplier_30,Germany,4,420
666,2023-03-02,121,4,8,DE-North,Industrial,244,258,Munich,10750,666,28,2023-03-04,2023-03-12,2023-03-11,-1,Supplier_28,Germany,4,976
667,2023-06-27,13,19,6,DE-North,Home,373,88,Frankfurt,18503,667,9,2023-06-30,2023-07-09,2023-07-09,0,Supplier_9,Germany,11,7087
668,2023-12-04,163,6,6,DE-North,Industrial,282,77,Frankfurt,18503,668,12,2023-12-08,2023-12-15,2023-12-17,2,Supplier_12,Netherlands,9,1692
669,2023-03-03,275,18,5,DE-South,Electronics,169,266,Hamburg,8086,669,25,2023-03-05,2023-03-13,2023-03-12,-1,Supplier_25,Germany,11,3042
670,2023-05-25,176,11,1,DE-North,Automotive,210,166,Hamburg,12673,670,5,2023-05-29,2023-06-01,2023-06-03,2,Supplier_5,Germany,9,2310
671,2023-08-04,173,9,8,DE-North,Home,240,248,Munich,10750,671,21,2023-08-07,2023-08-12,2023-08-16,4,Supplier_21,Netherlands,8,2160
672,2023-01-03,275,3,4,DE-North,Electronics,169,266,Hamburg,6906,672,19,2023-01-06,2023-01-12,2023-01-12,0,Supplier_19,Germany,11,507
673,2023-06-09,64,2,5,DE-North,Electronics,395,133,Hamburg,8086,673,7,2023-06-13,2023-06-20,2023-06-23,3,Supplier_7,Czechia,14,790
674,2023-08-15,101,18,2,DE-South,Home,451,88,Hamburg,11949,674,7,2023-08-19,2023-08-25,2023-08-25,0,Supplier_7,Czechia,14,8118
675,2023-09-26,66,15,1,DE-North,Automotive,109,236,Hamburg,12673,675,19,2023-09-27,2023-10-06,2023-10-04,-2,Supplier_19,Germany,11,1635
676,2023-04-30,45,18,6,DE-West,Industrial,248,120,Frankfurt,18503,676,8,2023-05-03,2023-05-06,2023-05-05,-1,Supplier_8,Czechia,2,4464
677,2023-03-30,87,19,6,DE-West,Automotive,457,81,Frankfurt,18503,677,6,2023-04-01,2023-04-06,2023-04-07,1,Supplier_6,Poland,12,8683
678,2023-11-25,67,15,3,DE-North,Industrial,418,296,Munich,11882,678,3,2023-11-27,2023-12-04,2023-12-03,-1,Supplier_3,Netherlands,10,6270
679,2023-03-09,259,17,3,DE-North,Industrial,414,241,Munich,11882,679,22,2023-03-12,2023-03-21,2023-03-23,2,Supplier_22,Poland,9,7038
680,2023-12-23,205,18,4,DE-South,Industrial,88,239,Hamburg,6906,680,1,2023-12-27,2024-01-01,2024-01-01,0,Supplier_1,Czechia,11,1584
681,2023-04-08,178,18,6,DE-West,Home,372,66,Frankfurt,18503,681,6,2023-04-12,2023-04-16,2023-04-20,4,Supplier_6,Poland,12,6696
682,2023-09-24,280,11,1,DE-South,Automotive,488,157,Hamburg,12673,682,23,2023-09-26,2023-09-30,2023-10-03,3,Supplier_23,Poland,3,5368
683,2023-04-15,17,18,6,DE-North,Industrial,172,223,Frankfurt,18503,683,20,2023-04-19,2023-04-24,2023-04-22,-2,Supplier_20,Germany,13,3096
684,2023-11-19,296,3,8,DE-West,Industrial,175,114,Munich,10750,684,20,2023-11-21,2023-11-28,2023-12-01,3,Supplier_20,Germany,13,525
685,2023-05-03,202,13,6,DE-West,Industrial,348,164,Frankfurt,18503,685,19,2023-05-04,2023-05-11,2023-05-10,-1,Supplier_19,Germany,11,4524
686,2023-01-29,172,14,2,DE-South,Electronics,165,271,Hamburg,11949,686,21,2023-01-30,2023-02-06,2023-02-10,4,Supplier_21,Netherlands,8,2310
687,2023-05-17,262,4,4,DE-North,Automotive,96,274,Hamburg,6906,687,28,2023-05-18,2023-05-27,2023-05-30,3,Supplier_28,Germany,4,384
688,2023-07-14,194,18,2,DE-West,Home,499,155,Hamburg,11949,688,13,2023-07-17,2023-07-19,2023-07-21,2,Supplier_13,Poland,2,8982
689,2023-08-14,149,5,7,DE-South,Electronics,196,58,Berlin,13152,689,27,2023-08-18,2023-08-25,2023-08-23,-2,Supplier_27,Poland,9,980
