shipment_id,order_id,supplier_id,ship_date,expected_delivery_date,delivery_date
3438,3438,18,2023-05-16,2023-05-20,2023-05-22
3439,3439,12,2023-07-27,2023-08-02,2023-08-02
3440,3440,28,2023-10-14,2023-10-22,2023-10-24
3441,3441,23,2023-09-25,2023-10-03,2023-10-07
3442,3442,21,2023-03-15,2023-03-18,2023-03-21
3443,3443,2,2023-12-22,2023-12-26,2023-12-28
3444,3444,10,2023-02-19,2023-02-24,2023-02-24
3445,3445,12,2023-11-26,2023-11-28,2023-12-01
3446,3446,19,2023-08-23,2023-08-31,2023-08-29
3447,3447,5,2023-04-12,2023-04-20,2023-04-19
3448,3448,10,2023-03-01,2023-03-09,2023-03-09
3449,3449,1,2023-09-18,2023-09-22,2023-09-23
3450,3450,7,2023-03-09,2023-03-16,2023-03-16
3451,3451,1,2023-03-28,2023-03-31,2023-04-04
3452,3452,22,2023-06-07,2023-06-16,2023-06-16
3453,3453,28,2023-09-27,2023-09-30,2023-10-01
3454,3454,22,2023-11-09,2023-11-14,2023-11-16
3455,3455,17,2023-03-24,2023-04-02,2023-04-04
3456,3456,12,2023-11-12,2023-11-16,2023-11-14
3457,3457,7,2023-06-03,2023-06-12,2023-06-12
3458,3458,8,2023-02-20,2023-02-22,2023-02-22
3459,3459,3,2023-09-08,2023-09-11,2023-09-10
3460,3460,15,2023-10-07,2023-10-16,2023-10-19
3461,3461,12,2023-12-24,2023-12-30,2024-01-01
3462,3462,26,2023-04-09,2023-04-16,2023-04-16
3463,3463,17,2023-01-26,2023-02-01,2023-02-05
3464,3464,2,2023-10-15,2023-10-19,2023-10-18
3465,3465,17,2023-10-30,2023-11-07,2023-11-05
3466,3466,25,2023-03-10,2023-03-17,2023-03-21
3467,3467,4,2023-01-08,2023-01-13,2023-01-12
3468,3468,7,2023-11-04,2023-11-06,2023-11-08
3469,3469,15,2023-05-18,2023-05-22,2023-05-24
3470,3470,21,2023-06-14,2023-06-23,2023-06-21
3471,3471,25,2023-03-26,2023-03-30,2023-04-02
3472,3472,16,2023-05-22,2023-05-30,2023-05-30
3473,3473,25,2023-03-18,2023-03-27,2023-03-26
3474,3474,6,2023-08-26,2023-09-02,2023-09-02
3475,3475,5,2023-02-17,2023-02-26,2023-02-26
3476,3476,26,2023-04-20,2023-04-22,2023-04-22
3477,3477,16,2023-10-19,2023-10-22,2023-10-23
3478,3478,1,2023-09-20,2023-09-26,2023-09-24
3479,3479,15,2023-06-29,2023-07-02,2023-07-02
3480,3480,20,2023-06-19,2023-06-27,2023-06-25
3481,3481,5,2023-05-28,2023-06-02,2023-06-05
3482,3482,13,2023-11-28,2023-11-30,2023-11-30
3483,3483,14,2023-10-11,2023-10-14,2023-10-13
3484,3484,25,2023-02-24,2023-02-28,2023-02-27
3485,3485,2,2023-06-30,2023-07-04,2023-07-08
3486,3486,2,2023-09-02,2023-09-07,2023-09-11
3487,3487,19,2023-12-10,2023-12-15,2023-12-13
3488,3488,19,2023-05-09,2023-05-11,2023-05-11
3489,3489,12,2023-10-02,2023-10-05,2023-10-03
3490,3490,23,2023-05-16,2023-05-20,2023-05-18
3491,3491,30,2023-04-05,2023-04-07,2023-04-08
3492,3492,17,2023-03-15,2023-03-17,2023-03-17
3493,3493,2,2023-09-07,2023-09-11,2023-09-12
3494,3494,11,2023-12-18,2023-12-21,2023-12-21
3495,3495,17,2023-10-03,2023-10-09,2023-10-13
3496,3496,14,2023-02-15,2023-02-20,2023-02-22
3497,3497,9,2023-02-11,2023-02-19,2023-02-21
3498,3498,26,2023-06-23,2023-07-01,2023-07-02
3499,3499,25,2023-08-03,2023-08-11,2023-08-13
3500,3500,29,2023-06-20,2023-06-27,2023-06-28
3501,3501,19,2023-02-11,2023-02-14,2023-02-16
3502,3502,28,2023-09-03,2023-09-09,2023-09-10
3503,3503,19,2023-06-04,2023-06-10,2023-06-12
3504,3504,1,2023-04-23,2023-04-27,2023-05-01
3505,3505,5,2023-02-19,2023-02-25,2023-02-23
3506,3506,19,2023-03-06,2023-03-14,2023-03-18
3507,3507,2,2023-08-15,2023-08-20,2023-08-18
3508,3508,29,2023-03-11,2023-03-13,2023-03-11
3509,3509,14,2023-10-27,2023-10-30,2023-10-30
3510,3510,19,2023-10-19,2023-10-26,2023-10-25
3511,3511,24,2023-10-24,2023-11-01,2023-11-02
3512,3512,8,2023-07-24,2023-07-29,2023-07-28
3513,3513,17,2023-03-05,2023-03-11,2023-03-09
3514,3514,2,2023-11-18,2023-11-20,2023-11-21
3515,3515,17,2023-11-12,2023-11-21,2023-11-22
3516,3516,8,2023-06-14,2023-06-23,2023-06-23
3517,3517,14,2023-11-29,2023-12-01,2023-11-30
3518,3518,17,2023-01-19,2023-01-27,2023-01-30
3519,3519,6,2023-12-05,2023-12-11,2023-12-15
3520,3520,26,2023-04-06,2023-04-11,2023-04-10
3521,3521,29,2023-11-01,2023-11-08,2023-11-10
3522,3522,11,2023-05-21,2023-05-27,2023-05-28
3523,3523,8,2023-12-08,2023-12-17,2023-12-15
3524,3524,13,2023-02-09,2023-02-12,2023-02-14
3525,3525,8,2023-05-09,2023-05-11,2023-05-14
3526,3526,7,2023-10-06,2023-10-10,2023-10-14
3527,3527,24,2023-06-15,2023-06-23,2023-06-27
3528,3528,24,2023-11-17,2023-11-19,2023-11-21
3529,3529,30,2023-03-22,2023-03-28,2023-03-29
3530,3530,26,2023-06-24,2023-07-01,2023-07-03
3531,3531,30,2023-12-25,2024-01-02,2024-01-03
3532,3532,3,2023-11-21,2023-11-30,2023-12-01
3533,3533,2,2023-04-04,2023-04-10,2023-04-12
3534,3534,12,2023-08-30,2023-09-03,2023-09-01
3535,3535,4,2023-09-25,2023-09-29,2023-10-02
3536,3536,5,2023-06-29,2023-07-01,2023-07-03
3537,3537,16,2023-07-30,2023-08-05,2023-08-04
3538,3538,2,2023-03-17,2023-03-26,2023-03-27
3539,3539,27,2023-04-19,2023-04-21,2023-04-19
3540,3540,24,2023-12-13,2023-12-18,2023-12-22
3541,3541,24,2023-10-25,2023-10-31,2023-11-03
3542,3542,13,2023-10-15,2023-10-22,2023-10-22
3543,3543,28,2023-12-23,2023-12-25,2023-12-29
3544,3544,4,2023-07-03,2023-07-10,2023-07-10
3545,3545,28,2023-02-08,2023-02-14,2023-02-16
3546,3546,5,2023-05-20,2023-05-28,2023-06-01
3547,3547,27,2023-12-05,2023-12-11,2023-12-11
3548,3548,12,2023-02-28,2023-03-03,2023-03-07
3549,3549,15,2023-07-09,2023-07-11,2023-07-10
3550,3550,5,2023-12-10,2023-12-16,2023-12-18
3551,3551,5,2023-09-16,2023-09-20,2023-09-24
3552,3552,16,2023-03-03,2023-03-07,2023-03-09
3553,3553,25,2024-01-01,2024-01-04,2024-01-07
3554,3554,9,2023-05-04,2023-05-10,2023-05-08
3555,3555,15,2023-07-09,2023-07-11,2023-07-12
3556,3556,30,2023-08-21,2023-08-29,2023-09-02
3557,3557,27,2023-06-19,2023-06-26,2023-06-28
3558,3558,4,2023-04-26,2023-04-28,2023-04-30
3559,3559,17,2023-09-10,2023-09-17,2023-09-19
3560,3560,24,2023-04-19,2023-04-26,2023-04-24
3561,3561,27,2023-02-08,2023-02-15,2023-02-17
3562,3562,1,2023-12-04,2023-12-08,2023-12-11
3563,3563,16,2023-04-04,2023-04-09,2023-04-13
3564,3564,23,2023-01-21,2023-01-29,2023-01-30
3565,3565,28,2023-12-22,2023-12-28,2023-12-29
3566,3566,29,2023-03-08,2023-03-11,2023-03-13
3567,3567,20,2023-06-03,2023-06-06,2023-06-04
3568,3568,17,2023-05-20,2023-05-27,2023-05-27
3569,3569,4,2023-07-07,2023-07-13,2023-07-17
3570,3570,23,2023-07-05,2023-07-11,2023-07-15
3571,3571,13,2023-07-27,2023-08-03,2023-08-07
3572,3572,8,2023-09-20,2023-09-23,2023-09-25
3573,3573,18,2023-08-04,2023-08-07,2023-08-11
3574,3574,13,2023-09-15,2023-09-17,2023-09-20
3575,3575,9,2023-05-19,2023-05-22,2023-05-24
3576,3576,5,2023-03-05,2023-03-12,2023-03-11
3577,3577,30,2024-01-01,2024-01-05,2024-01-09
3578,3578,11,2023-11-09,2023-11-12,2023-11-15
3579,3579,28,2023-03-30,2023-04-07,2023-04-05
3580,3580,14,2023-11-22,2023-11-25,2023-11-26
3581,3581,24,2023-07-29,2023-08-02,2023-07-31
3582,3582,18,2023-05-12,2023-05-16,2023-05-14
3583,3583,18,2023-11-09,2023-11-15,2023-11-17
3584,3584,20,2023-01-05,2023-01-12,2023-01-11
3585,3585,16,2023-08-31,2023-09-07,2023-09-09
3586,3586,4,2023-05-05,2023-05-08,2023-05-06
3587,3587,19,2023-04-15,2023-04-19,2023-04-21
3588,3588,5,2023-02-11,2023-02-13,2023-02-17
3589,3589,2,2023-12-09,2023-12-14,2023-12-17
3590,3590,17,2023-05-17,2023-05-21,2023-05-25
3591,3591,28,2023-07-22,2023-07-27,2023-07-25
3592,3592,4,2023-12-18,2023-12-26,2023-12-30
3593,3593,6,2023-01-24,2023-02-01,2023-02-02
3594,3594,30,2023-08-31,2023-09-03,2023-09-05
3595,3595,22,2023-04-21,2023-04-29,2023-05-03
3596,3596,18,2023-10-31,2023-11-08,2023-11-10
3597,3597,6,2023-03-28,2023-03-30,2023-03-31
3598,3598,20,2023-03-26,2023-04-02,2023-04-04
3599,3599,26,2023-10-22,2023-10-24,2023-10-22
3600,3600,15,2023-03-13,2023-03-22,2023-03-22
3601,3601,1,2023-05-10,2023-05-17,2023-05-19
3602,3602,17,2023-07-16,2023-07-22,2023-07-23
3603,3603,2,2023-05-21,2023-05-28,2023-05-29
3604,3604,4,2023-10-12,2023-10-19,2023-10-19
3605,3605,24,2023-11-09,2023-11-18,2023-11-16
3606,3606,3,2023-08-24,2023-09-01,2023-08-31
3607,3607,27,2023-01-24,2023-02-02,2023-01-31
3608,3608,21,2023-06-03,2023-06-09,2023-06-12
3609,3609,3,2023-10-06,2023-10-09,2023-10-11
3610,3610,24,2023-03-04,2023-03-08,2023-03-09
3611,3611,14,2023-11-17,2023-11-19,2023-11-20
3612,3612,20,2023-02-24,2023-03-05,2023-03-03
3613,3613,27,2023-12-14,2023-12-17,2023-12-15
3614,3614,8,2023-06-03,2023-06-12,2023-06-14
3615,3615,29,2023-08-28,2023-08-31,2023-08-29
3616,3616,8,2023-11-11,2023-11-18,2023-11-22
3617,3617,9,2023-10-30,2023-11-03,2023-11-03
3618,3618,18,2023-02-02,2023-02-11,2023-02-11
3619,3619,27,2023-02-25,2023-02-27,2023-02-26
3620,3620,26,2023-12-22,2023-12-29,2023-12-30
3621,3621,7,2023-02-06,2023-02-13,2023-02-15
3622,3622,10,2023-04-23,2023-04-25,2023-04-27
3623,3623,30,2023-06-27,2023-06-29,2023-06-27
3624,3624,30,2023-12-31,2024-01-06,2024-01-07
3625,3625,1,2023-11-12,2023-11-14,2023-11-13
3626,3626,29,2023-10-26,2023-10-31,2023-10-30
3627,3627,4,2023-12-05,2023-12-12,2023-12-11
3628,3628,20,2023-04-08,2023-04-12,2023-04-15
3629,3629,4,2023-08-04,2023-08-06,2023-08-10
3630,3630,23,2023-11-16,2023-11-24,2023-11-25
3631,3631,29,2023-05-19,2023-05-23,2023-05-26
3632,3632,14,2023-01-10,2023-01-14,2023-01-13
3633,3633,5,2023-04-21,2023-04-26,2023-04-29
3634,3634,5,2023-02-08,2023-02-10,2023-02-13
3635,3635,19,2023-02-10,2023-02-14,2023-02-14
3636,3636,26,2023-06-03,2023-06-11,2023-06-09
3637,3637,21,2023-04-29,2023-05-06,2023-05-05
3638,3638,5,2023-09-21,2023-09-23,2023-09-23
3639,3639,24,2023-03-31,2023-04-05,2023-04-09
3640,3640,11,2023-03-19,2023-03-25,2023-03-25
3641,3641,2,2023-11-10,2023-11-16,2023-11-18
3642,3642,15,2023-08-03,2023-08-09,2023-08-12
3643,3643,14,2023-10-13,2023-10-19,2023-10-17
3644,3644,14,2023-08-29,2023-09-01,2023-09-05
3645,3645,8,2023-06-18,2023-06-22,2023-06-24
3646,3646,20,2023-03-29,2023-04-01,2023-04-05
3647,3647,25,2023-05-22,2023-05-31,2023-06-01
3648,3648,8,2023-06-13,2023-06-21,2023-06-21
3649,3649,5,2023-02-19,2023-02-21,2023-02-24
3650,3650,5,2023-04-23,2023-04-30,2023-05-04
3651,3651,25,2023-02-16,2023-02-22,2023-02-24
3652,3652,29,2023-09-06,2023-09-08,2023-09-06
3653,3653,14,2023-04-17,2023-04-22,2023-04-22
3654,3654,5,2023-03-29,2023-04-02,2023-04-01
3655,3655,29,2023-05-17,2023-05-22,2023-05-20
3656,3656,9,2023-04-20,2023-04-29,2023-04-28
3657,3657,22,2023-01-21,2023-01-25,2023-01-26
3658,3658,27,2023-04-05,2023-04-10,2023-04-09
3659,3659,11,2023-06-01,2023-06-09,2023-06-08
3660,3660,17,2023-09-05,2023-09-10,2023-09-11
3661,3661,27,2023-10-19,2023-10-26,2023-10-27
3662,3662,12,2023-07-29,2023-08-02,2023-08-01
3663,3663,12,2023-05-07,2023-05-09,2023-05-13
3664,3664,24,2023-08-25,2023-09-03,2023-09-03
3665,3665,16,2023-05-04,2023-05-13,2023-05-13
3666,3666,30,2023-05-21,2023-05-29,2023-06-01
3667,3667,1,2023-04-26,2023-05-05,2023-05-07
3668,3668,18,2023-06-13,2023-06-18,2023-06-20
3669,3669,6,2023-07-24,2023-08-01,2023-08-02
3670,3670,5,2023-08-23,2023-08-27,2023-08-31
3671,3671,18,2023-02-01,2023-02-10,2023-02-08
3672,3672,13,2023-01-13,2023-01-17,2023-01-21
3673,3673,6,2023-07-28,2023-08-02,2023-08-01
3674,3674,7,2023-06-18,2023-06-27,2023-06-28
3675,3675,3,2023-09-06,2023-09-15,2023-09-16
3676,3676,11,2023-02-20,2023-02-22,2023-02-23
3677,3677,8,2023-09-05,2023-09-13,2023-09-13
3678,3678,4,2023-05-10,2023-05-16,2023-05-14
3679,3679,10,2023-05-31,2023-06-07,2023-06-07
3680,3680,9,2023-05-02,2023-05-05,2023-05-09
3681,3681,23,2023-06-04,2023-06-13,2023-06-15
3682,3682,13,2023-03-17,2023-03-23,2023-03-27
3683,3683,19,2024-01-01,2024-01-06,2024-01-07
3684,3684,30,2023-05-21,2023-05-26,2023-05-26
3685,3685,15,2023-06-26,2023-07-05,2023-07-06
3686,3686,5,2023-10-18,2023-10-27,2023-10-25
3687,3687,25,2023-01-20,2023-01-29,2023-02-02
3688,3688,13,2023-07-18,2023-07-25,2023-07-24
3689,3689,12,2023-11-29,2023-12-07,2023-12-07
3690,3690,9,2023-06-27,2023-07-01,2023-06-29
3691,3691,24,2023-12-24,2024-01-01,2023-12-31
3692,3692,8,2023-05-23,2023-05-30,2023-05-31
3693,3693,9,2023-09-06,2023-09-08,2023-09-11
3694,3694,21,2023-04-04,2023-04-11,2023-04-09
3695,3695,13,2023-08-30,2023-09-06,2023-09-08
3696,3696,27,2023-07-27,2023-07-29,2023-08-02
3697,3697,29,2023-02-20,2023-03-01,2023-03-04
3698,3698,9,2023-09-03,2023-09-12,2023-09-11
3699,3699,6,2023-11-17,2023-11-22,2023-11-21
3700,3700,29,2023-11-16,2023-11-18,2023-11-19
3701,3701,30,2023-10-23,2023-10-26,2023-10-28
3702,3702,6,2023-05-10,2023-05-17,2023-05-17
3703,3703,11,2023-12-13,2023-12-15,2023-12-13
3704,3704,10,2023-10-10,2023-10-19,2023-10-22
3705,3705,14,2023-01-18,2023-01-20,2023-01-24
3706,3706,28,2023-03-13,2023-03-20,2023-03-24
3707,3707,6,2023-09-28,2023-10-06,2023-10-07
3708,3708,7,2023-11-22,2023-11-30,2023-12-02
3709,3709,9,2023-10-13,2023-10-17,2023-10-16
3710,3710,3,2023-11-05,2023-11-10,2023-11-09
3711,3711,12,2023-01-09,2023-01-18,2023-01-21
3712,3712,16,2023-11-12,2023-11-21,2023-11-25
3713,3713,13,2023-11-02,2023-11-11,2023-11-10
3714,3714,6,2023-04-15,2023-04-17,2023-04-19
3715,3715,13,2023-11-06,2023-11-14,2023-11-18
3716,3716,26,2023-07-13,2023-07-21,2023-07-23
3717,3717,5,2023-08-30,2023-09-08,2023-09-08
3718,3718,4,2023-03-07,2023-03-12,2023-03-10
3719,3719,8,2023-01-21,2023-01-23,2023-01-22
3720,3720,3,2023-06-23,2023-06-25,2023-06-25
3721,3721,2,2023-01-27,2023-01-29,2023-01-31
3722,3722,20,2023-09-12,2023-09-20,2023-09-20
3723,3723,19,2023-09-12,2023-09-20,2023-09-24
3724,3724,7,2023-07-27,2023-08-04,2023-08-03
3725,3725,12,2023-01-31,2023-02-04,2023-02-08
3726,3726,29,2023-04-28,2023-04-30,2023-04-28
3727,3727,4,2023-10-11,2023-10-20,2023-10-20
3728,3728,10,2023-05-28,2023-06-05,2023-06-07
3729,3729,28,2023-01-27,2023-02-02,2023-02-03
3730,3730,9,2023-11-07,2023-11-16,2023-11-19
3731,3731,29,2023-06-09,2023-06-12,2023-06-13
3732,3732,12,2023-03-15,2023-03-24,2023-03-24
3733,3733,11,2023-05-01,2023-05-08,2023-05-10
3734,3734,21,2023-11-12,2023-11-19,2023-11-19
3735,3735,30,2023-11-19,2023-11-27,2023-11-27
3736,3736,19,2023-04-06,2023-04-08,2023-04-09
3737,3737,2,2023-03-30,2023-04-08,2023-04-11
3738,3738,6,2023-12-04,2023-12-11,2023-12-15
3739,3739,30,2024-01-01,2024-01-07,2024-01-07
3740,3740,6,2023-05-02,2023-05-07,2023-05-10
3741,3741,1,2023-08-22,2023-08-26,2023-08-30
3742,3742,7,2023-07-22,2023-07-27,2023-07-28
3743,3743,12,2023-07-29,2023-08-02,2023-08-05
3744,3744,21,2023-12-06,2023-12-11,2023-12-15
3745,3745,23,2023-05-28,2023-06-02,2023-06-04
3746,3746,12,2023-09-30,2023-10-03,2023-10-05
3747,3747,20,2023-05-20,2023-05-23,2023-05-25
3748,3748,21,2023-07-01,2023-07-04,2023-07-07
3749,3749,23,2023-02-01,2023-02-09,2023-02-10
3750,3750,6,2023-03-02,2023-03-11,2023-03-10
3751,3751,14,2023-08-23,2023-08-28,2023-08-31
3752,3752,17,2023-05-27,2023-06-04,2023-06-03
3753,3753,17,2023-02-21,2023-03-02,2023-03-01
3754,3754,18,2023-07-17,2023-07-24,2023-07-23
3755,3755,13,2023-08-15,2023-08-23,2023-08-27
3756,3756,13,2023-05-17,2023-05-21,2023-05-23
3757,3757,27,2023-01-26,2023-02-04,2023-02-03
3758,3758,11,2023-01-10,2023-01-13,2023-01-17
3759,3759,3,2023-07-24,2023-08-02,2023-08-02
3760,3760,17,2023-08-28,2023-09-06,2023-09-07
3761,3761,26,2023-07-08,2023-07-12,2023-07-11
3762,3762,2,2023-12-28,2024-01-01,2024-01-03
3763,3763,30,2023-10-21,2023-10-23,2023-10-22
3764,3764,28,2023-12-05,2023-12-14,2023-12-15
3765,3765,2,2023-08-09,2023-08-15,2023-08-13
3766,3766,7,2023-04-27,2023-05-02,2023-04-30
3767,3767,27,2023-11-11,2023-11-17,2023-11-20
3768,3768,29,2023-02-20,2023-02-25,2023-02-27
3769,3769,28,2023-06-25,2023-06-29,2023-07-01
3770,3770,22,2023-03-25,2023-04-02,2023-04-04
3771,3771,25,2023-11-19,2023-11-25,2023-11-24
3772,3772,10,2023-12-01,2023-12-03,2023-12-04
3773,3773,14,2023-02-18,2023-02-24,2023-02-25
3774,3774,21,2023-12-04,2023-12-11,2023-12-12
3775,3775,19,2023-01-23,2023-01-29,2023-01-27
3776,3776,17,2023-08-10,2023-08-12,2023-08-13
3777,3777,16,2023-05-07,2023-05-09,2023-05-11
3778,3778,17,2023-08-24,2023-08-27,2023-08-31
3779,3779,18,2023-08-12,2023-08-19,2023-08-18
3780,3780,29,2023-11-22,2023-11-27,2023-11-25
3781,3781,27,2023-12-09,2023-12-13,2023-12-16
3782,3782,11,2023-01-06,2023-01-12,2023-01-11
3783,3783,19,2023-07-05,2023-07-11,2023-07-11
3784,3784,11,2023-07-26,2023-07-30,2023-08-03
3785,3785,10,2023-11-19,2023-11-28,2023-11-30
3786,3786,30,2023-02-11,2023-02-20,2023-02-18
3787,3787,14,2023-03-04,2023-03-06,2023-03-08
3788,3788,14,2023-03-04,2023-03-12,2023-03-11
3789,3789,10,2023-05-14,2023-05-16,2023-05-17
3790,3790,21,2023-03-05,2023-03-11,2023-03-15
3791,3791,23,2023-11-29,2023-12-05,2023-12-05
3792,3792,4,2023-05-05,2023-05-13,2023-05-15
3793,3793,10,2023-04-18,2023-04-22,2023-04-22
3794,3794,27,2023-04-10,2023-04-19,2023-04-18
3795,3795,6,2023-12-17,2023-12-21,2023-12-23
3796,3796,22,2023-08-24,2023-09-01,2023-09-02
3797,3797,29,2023-03-05,2023-03-13,2023-03-13
3798,3798,11,2023-09-14,2023-09-21,2023-09-19
3799,3799,18,2023-02-19,2023-02-24,2023-02-27
3800,3800,6,2023-12-15,2023-12-23,2023-12-22
3801,3801,21,2023-06-09,2023-06-11,2023-06-13
3802,3802,15,2023-05-07,2023-05-10,2023-05-08
3803,3803,27,2023-11-17,2023-11-24,2023-11-25
3804,3804,6,2023-07-28,2023-08-06,2023-08-07
3805,3805,20,2023-02-19,2023-02-22,2023-02-22
3806,3806,1,2023-05-17,2023-05-24,2023-05-23
3807,3807,9,2023-07-21,2023-07-30,2023-08-02
3808,3808,14,2023-09-09,2023-09-13,2023-09-15
3809,3809,3,2023-11-12,2023-11-17,2023-11-21
3810,3810,30,2023-12-26,2024-01-01,2023-12-30
3811,3811,1,2023-11-15,2023-11-19,2023-11-21
3812,3812,14,2023-10-24,2023-10-28,2023-10-26
3813,3813,14,2023-11-14,2023-11-21,2023-11-20
3814,3814,4,2023-07-31,2023-08-04,2023-08-05
3815,3815,14,2023-12-24,2023-12-27,2023-12-28
3816,3816,23,2023-07-31,2023-08-04,2023-08-06
3817,3817,4,2023-07-14,2023-07-19,2023-07-21
3818,3818,11,2023-02-16,2023-02-19,2023-02-19
3819,3819,20,2023-02-02,2023-02-07,2023-02-05
3820,3820,9,2023-03-03,2023-03-10,2023-03-10
3821,3821,11,2023-03-16,2023-03-19,2023-03-17
3822,3822,15,2023-04-05,2023-04-12,2023-04-11
3823,3823,6,2023-09-25,2023-10-03,2023-10-05
3824,3824,25,2023-08-09,2023-08-17,2023-08-20
3825,3825,12,2023-08-04,2023-08-09,2023-08-07
3826,3826,28,2023-10-05,2023-10-07,2023-10-08
3827,3827,13,2023-03-06,2023-03-15,2023-03-14
3828,3828,18,2023-12-14,2023-12-16,2023-12-17
3829,3829,23,2023-10-20,2023-10-23,2023-10-22
3830,3830,23,2023-09-03,2023-09-05,2023-09-03
3831,3831,14,2023-03-04,2023-03-10,2023-03-11
3832,3832,24,2023-12-01,2023-12-08,2023-12-12
3833,3833,26,2023-06-22,2023-06-27,2023-06-30
3834,3834,11,2023-09-29,2023-10-02,2023-10-05
3835,3835,25,2023-09-25,2023-10-02,2023-09-30
3836,3836,24,2023-02-27,2023-03-01,2023-03-01
3837,3837,2,2023-01-18,2023-01-21,2023-01-20
3838,3838,19,2023-01-12,2023-01-21,2023-01-23
3839,3839,28,2023-04-18,2023-04-24,2023-04-25
3840,3840,2,2023-03-04,2023-03-13,2023-03-16
3841,3841,17,2023-11-13,2023-11-16,2023-11-14
3842,3842,29,2023-02-11,2023-02-20,2023-02-21
3843,3843,23,2023-08-29,2023-09-07,2023-09-05
3844,3844,8,2023-04-05,2023-04-08,2023-04-08
3845,3845,5,2023-08-14,2023-08-22,2023-08-24
3846,3846,26,2023-07-25,2023-08-03,2023-08-04
3847,3847,29,2023-05-20,2023-05-28,2023-06-01
3848,3848,11,2023-10-31,2023-11-07,2023-11-08
3849,3849,30,2023-07-27,2023-07-31,2023-07-29
3850,3850,25,2023-12-06,2023-12-10,2023-12-08
3851,3851,20,2023-03-25,2023-03-29,2023-03-30
3852,3852,1,2023-08-08,2023-08-12,2023-08-15
3853,3853,20,2023-01-06,2023-01-15,2023-01-15
3854,3854,16,2023-06-30,2023-07-05,2023-07-06
3855,3855,5,2023-12-13,2023-12-19,2023-12-18
3856,3856,27,2023-10-09,2023-10-17,2023-10-21
3857,3857,28,2023-05-28,2023-05-31,2023-06-04
3858,3858,16,2023-11-17,2023-11-26,2023-11-29
3859,3859,24,2023-08-15,2023-08-23,2023-08-27
3860,3860,5,2023-03-06,2023-03-13,2023-03-17
3861,3861,28,2023-10-22,2023-10-28,2023-10-27
3862,3862,10,2023-08-28,2023-08-31,2023-09-01
3863,3863,9,2023-07-15,2023-07-22,2023-07-22
3864,3864,22,2023-06-16,2023-06-20,2023-06-23
3865,3865,30,2023-08-14,2023-08-19,2023-08-17
3866,3866,24,2023-03-05,2023-03-08,2023-03-11
3867,3867,19,2023-05-11,2023-05-14,2023-05-18
3868,3868,29,2023-06-25,2023-06-27,2023-06-25
3869,3869,3,2023-06-09,2023-06-14,2023-06-15
3870,3870,9,2023-04-23,2023-04-28,2023-04-30
3871,3871,22,2023-09-29,2023-10-08,2023-10-06
3872,3872,20,2023-12-24,2023-12-29,2023-12-28
3873,3873,8,2023-10-07,2023-10-16,2023-10-15
3874,3874,4,2023-03-17,2023-03-23,2023-03-25
3875,3875,11,2023-07-29,2023-08-07,2023-08-11
3876,3876,4,2023-10-10,2023-10-19,2023-10-23
3877,3877,12,2023-11-23,2023-11-27,2023-11-29
3878,3878,23,2023-12-07,2023-12-09,2023-12-13
3879,3879,7,2023-12-26,2024-01-01,2024-01-05
3880,3880,28,2023-12-07,2023-12-16,2023-12-15
3881,3881,8,2023-07-24,2023-07-31,2023-08-01
3882,3882,10,2023-06-13,2023-06-17,2023-06-21
3883,3883,23,2023-01-31,2023-02-08,2023-02-09
3884,3884,29,2023-09-18,2023-09-21,2023-09-22
3885,3885,24,2023-06-15,2023-06-24,2023-06-23
3886,3886,13,2023-03-07,2023-03-16,2023-03-18
3887,3887,24,2023-01-23,2023-01-25,2023-01-29
3888,3888,14,2023-03-13,2023-03-22,2023-03-22
3889,3889,16,2023-04-08,2023-04-14,2023-04-13
3890,3890,7,2023-06-16,2023-06-18,2023-06-17
3891,3891,16,2023-03-23,2023-03-27,2023-03-25
3892,3892,17,2023-01-06,2023-01-13,2023-01-14
3893,3893,20,2023-11-14,2023-11-21,2023-11-19
3894,3894,19,2023-05-03,2023-05-09,2023-05-13
3895,3895,12,2023-10-31,2023-11-08,2023-11-11
3896,3896,9,2023-06-29,2023-07-06,2023-07-09
3897,3897,28,2023-06-28,2023-07-04,2023-07-08
3898,3898,26,2023-08-07,2023-08-09,2023-08-08
3899,3899,8,2023-02-28,2023-03-03,2023-03-06
3900,3900,9,2023-07-10,2023-07-13,2023-07-12
3901,3901,5,2023-08-23,2023-08-26,2023-08-25
3902,3902,21,2023-09-14,2023-09-18,2023-09-18
3903,3903,10,2023-04-16,2023-04-18,2023-04-16
3904,3904,5,2023-03-19,2023-03-28,2023-03-30
3905,3905,14,2023-08-22,2023-08-29,2023-08-30
3906,3906,18,2023-09-17,2023-09-21,2023-09-22
3907,3907,29,2023-09-25,2023-09-29,2023-09-29
3908,3908,7,2023-11-28,2023-12-05,2023-12-03
3909,3909,8,2023-07-05,2023-07-08,2023-07-09
3910,3910,5,2023-09-16,2023-09-19,2023-09-18
3911,3911,24,2023-02-11,2023-02-14,2023-02-18
3912,3912,6,2023-06-27,2023-07-05,2023-07-03
3913,3913,20,2023-01-29,2023-02-05,2023-02-08
3914,3914,23,2023-10-06,2023-10-08,2023-10-09
3915,3915,24,2023-05-22,2023-05-24,2023-05-22
3916,3916,9,2023-10-27,2023-11-03,2023-11-03
3917,3917,21,2023-10-16,2023-10-19,2023-10-21
3918,3918,9,2023-04-02,2023-04-06,2023-04-08
